handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Beach House -- Relax Unwind Enjoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Beach Please,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Beach Don'T Kill My Vibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Beaches Be Crazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Beauty And The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Call Me On My Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Dream Higher Than The Sky And Deeper Than The Ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Eat Sleep Beach Repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Girls Just Wanna Have Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Happiness Is A Day At The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Hello Summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,High Tides And Good Vibes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Love You To The Beach And Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Need Vitamin Sea (Variant 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Need Vitamin Sea(Variant 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,If You'Re Not Barefoot Then You'Re Overdressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Let The Wave Hit Your Feet And The Sand Be Your Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Let Your Worries Drift Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Let'S Go To The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Life Is At Ease With An Ocean Breeze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Life Is Better At The Beach (Variant 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Life Is Better At The Beach (Variant 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Life Is Better In Flip Flops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Live In The Sunshine Live In The Sea Drink The Wild Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Make A Wish Upon A Starfish (Variant 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Make A Wish Upon A Starfish (Variant 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Meet Me At The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Memories Made At The Beach Last A Lifetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,My Heart Belongs To The Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,My Heart Is At The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,No Crabby Attitudes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Nobody Likes A Shady Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Nothing Soothes The Soul Like A Walk On The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Please Do Not Feed The Sharks Or Tease The Mermaids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Running On Coffee And Beach Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Salty Lil Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Seas The Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Smell The Sea Feel The Greeze Hear The Ocean Be At Ease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Sun Above Me Sand Beneath Me Salty Air Around Me Peace Within Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Sunrise Sunburn Sunset Repeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Take Me To The Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Beach -- Where Doing Absolutely Nothing Is Doing Something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Beach Fixes Everything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Beach Is Calling And I Must Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Beach Is My Happy Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Cure For Anything Is Salt Water -- Sweat Tears Or The Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,The Voice Of The Ocean Speaks To The Soul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Toes In The Sand Wine In Our Hands Life'S Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Where My Beaches At,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Product,Coffee Quotes,"Laser engraving on a 10cm x 15cm (4"" x 6"") piece of wood. Final product may have rounded corners and colors may vary slightly from the image shown. Wood will also have natural variations in color and grain.",https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_1.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_2.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_3.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_4.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_5.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_6.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_7.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_8.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_9.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_10.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_11.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_12.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_13.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_14.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_15.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_16.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_17.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_18.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_19.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_20.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_21.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_22.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_23.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_24.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_25.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_26.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_27.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_28.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_29.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_30.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_31.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_32.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_33.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_34.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_35.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_36.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_37.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_38.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_39.jpg;https://iandouglasllc-engraver.herokuapp.com/img/coffee_quotes/coffee_quotes_40.jpg,Laser Engraved Signs,,,3.99,,True,PERCENT,0.0,InStock,0.25,,Quotation,DROP_DOWN,A Bad Day With Coffee Is Better Than A Good Day Without It;Be Strong -- I Whispered To My Coffee;Behind Every Successful Woman Is A Substantial Amount Of Coffee;Cofee -- Because Monday Happens Every Week;Cofee Pairs Nicely With Silence;Coffee And Dogs Make The World Go Round;Coffee Doesn'T Ask Silly Questions -- Coffee Understands;Coffee Is A Cup Of Hope In A World Full Of Chaos;Coffee Is A Hug For Your Brain;Coffee You'Re On The Bench -- Alcohol Suit Up;Coffeeology Poster;Decaf Coffee Only Works If You Throw It At People;Drink Good Coffee With Good Friends;Easily Distracted By Coffee;I Drank Coffee Before It Was Cool;I Like Big Cups And I Cannot Lie;I Must Get Up My Coffee Needs Me;I Wonder If Coffee Thinkgs About Me Too;I'M Holding A Cup Of Coffee So Yeah I'M Pretty Busy;I'M Sorry For What I Said Before Coffee;I'Ve Had So Much Coffee Today I Can See Noises;If I Have To Put This Coffee Down I'M Gonna Mess You Up;If The Question Is Coffee Related The Answer Is Yes;Just Sipping Coffee And Giving Thanks That My Thoughts Aren'T Audible;Life Is What Happens Between Coffee And Wine;May Your Coffee Be Strong And Your Monday Be Short;Me And Coffee Are A Thing;My Birthstone Is A Coffee Bean;My Husband Is Hotter Than My Coffee;My Self-Care Requires Coffee;She Believed She Could -- After Coffee;Step Aside Coffee -- This Is A Job For Alcohol;This Is Not Enough Coffee;Too Much Toddler Not Enough Coffee;Unsupervised Children Will Be Given An Espresso And A Puppy;When Live Gives You Lemons Trade Them For Coffee;Wicked Without Coffee;You Can'T Make Everyone Happy -- You'Re Not Coffee;You Had Me At Coffee;You'Re Cute And All But I'M Not Sharing My Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,A Bad Day With Coffee Is Better Than A Good Day Without It,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Be Strong -- I Whispered To My Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Behind Every Successful Woman Is A Substantial Amount Of Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Cofee -- Because Monday Happens Every Week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Cofee Pairs Nicely With Silence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffee And Dogs Make The World Go Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffee Doesn'T Ask Silly Questions -- Coffee Understands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffee Is A Cup Of Hope In A World Full Of Chaos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffee Is A Hug For Your Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffee You'Re On The Bench -- Alcohol Suit Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Coffeeology Poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Decaf Coffee Only Works If You Throw It At People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Drink Good Coffee With Good Friends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Easily Distracted By Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Drank Coffee Before It Was Cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Like Big Cups And I Cannot Lie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Must Get Up My Coffee Needs Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I Wonder If Coffee Thinkgs About Me Too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I'M Holding A Cup Of Coffee So Yeah I'M Pretty Busy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I'M Sorry For What I Said Before Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,I'Ve Had So Much Coffee Today I Can See Noises,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,If I Have To Put This Coffee Down I'M Gonna Mess You Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,If The Question Is Coffee Related The Answer Is Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Just Sipping Coffee And Giving Thanks That My Thoughts Aren'T Audible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Life Is What Happens Between Coffee And Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,May Your Coffee Be Strong And Your Monday Be Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Me And Coffee Are A Thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,My Birthstone Is A Coffee Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,My Husband Is Hotter Than My Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,My Self-Care Requires Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,She Believed She Could -- After Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Step Aside Coffee -- This Is A Job For Alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,This Is Not Enough Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Too Much Toddler Not Enough Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Unsupervised Children Will Be Given An Espresso And A Puppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,When Live Gives You Lemons Trade Them For Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Wicked Without Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,You Can'T Make Everyone Happy -- You'Re Not Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,You Had Me At Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee_quotes,Variant,,,,,,,,,True,,,InStock,,,,,You'Re Cute And All But I'M Not Sharing My Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Product,Family Quotes,"Laser engraving on a 10cm x 15cm (4"" x 6"") piece of wood. Final product may have rounded corners and colors may vary slightly from the image shown. Wood will also have natural variations in color and grain.",https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_1.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_2.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_3.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_4.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_5.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_6.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_7.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_8.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_9.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_10.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_11.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_12.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_13.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_14.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_15.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_16.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_17.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_18.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_19.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_20.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_21.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_22.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_23.jpg;https://iandouglasllc-engraver.herokuapp.com/img/family_quotes/family_quotes_24.jpg,Laser Engraved Signs,,,3.99,,True,PERCENT,0.0,InStock,0.25,,Quotation,DROP_DOWN,A Mother'S Love Is The Heart Of A Family;All Because Two People Fell In Love;And So Together They Built A Live They Loved;Every Family Has A Story -- Welcome To Ours;Everything That Matters Most Is At Home;Family -- A Little Bit Of Crazy A Little Bit Of Loud And A Whole Lot Of Love;Family -- Like Branches Of A Tree We All Grow In Different Directions But Our Roots Remain As One;Family -- Where Life Begins And Love Never Ends;Family Is Everything;Family Is The Anchor That Holds Us Through Life'S Storms;Family Makes This House A Home;Family;Happiness Is Homemade;Home -- The Story Of Who We Are And A Collection Of All The Things We Love;Home Is Not A Place It'S A Feeling;Home Is Where Love Resides Memories Are Created Friends Aleays Belong And Laughter Never Ends;Home Is Where My Bunch Of Crazies Are;Home Is Where Our Story Begins;In This House It'S Mixed Beginnngs And Love Unending;Some Call It Chaos We Call It Family;Tegoether We Make A Family;Time Spent With Family Is Worth Every Second;Together Is Our Favorite Place To Be;We May Not Have It All Together But Together We Have It All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,A Mother'S Love Is The Heart Of A Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,All Because Two People Fell In Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,And So Together They Built A Live They Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Every Family Has A Story -- Welcome To Ours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Everything That Matters Most Is At Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family -- A Little Bit Of Crazy A Little Bit Of Loud And A Whole Lot Of Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family -- Like Branches Of A Tree We All Grow In Different Directions But Our Roots Remain As One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family -- Where Life Begins And Love Never Ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family Is Everything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family Is The Anchor That Holds Us Through Life'S Storms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family Makes This House A Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Happiness Is Homemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Home -- The Story Of Who We Are And A Collection Of All The Things We Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Home Is Not A Place It'S A Feeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Home Is Where Love Resides Memories Are Created Friends Aleays Belong And Laughter Never Ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Home Is Where My Bunch Of Crazies Are,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,Home Is Where Our Story Begins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
family_quotes,Variant,,,,,,,,,True,,,InStock,,,,,In This House It'S Mixed Beginnngs And Love Unending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
